smiles,occurrence,degree,type,bonds
*c1cc2c(cc1*)C(*)(*)C(*)C2(*)*,17,7,Ring,-------
*C1CCC2(*)C(=CCC3C2CCC2(*)C3CC3OC(*)(*)OC32*)C1,17,6,Ring,------
*c1cc2c(*)c(*)ccc2o1,17,3,Ring,---
*C1=CC=CC(*)C(*)C(*)=CC(*)C(*)C(*)CC(*)Cc2c(*)c(=*)cc(c2=*)NC1=*,17,12,Ring,---------===
*C1=COC(*)C2C(=*)CCC3OC3(*)CCC12,17,4,Ring,--=-
*C1CC2CC3(CCC4C(*)(*)CCCC4(*)C13)CC2=*,17,5,Ring,----=
*C1CC2(*)C3=C(CCC2C(*)(*)C1*)C1=CCC(*)C1(*)C(*)C3*,17,9,Ring,---------
*c1ccc(*)c2c1OC(*)CC2=*,17,4,Ring,---=
*c1nncs1,17,1,Ring,-
*C1=CC(=*)c2c(*)c(*)c3c(c2O1)C=CC(*)(*)O3,17,6,Ring,-=----
*c1cc(*)c2c(=*)c3c(*)c4c(c(*)c3c(=*)c2c1)-c1c(cc(*)c(*)c1*)C(*)C4*,17,11,Ring,--=--=-----
*c1ccc2c(c1)NC(=*)C(=*)S2,17,3,Ring,-==
*C1CC2=C(O1)C1(*)C(=*)C(*)(CC(*)C1(*)*)C2=*,17,8,Ring,--=----=
*C1=CC2OC(=*)C(*)C2(*)C(*)C2C(*)C(*)C3OC3C2(*)C(*)C=C1,17,9,Ring,-=-------
*C1CC23C4CCCN2CCCC3C(CC4*)C1*,17,3,Ring,---
*[n+]1cccc2c3ccccc3ccc21,17,1,Ring,-
*c1c2cc3c(c1*)OC(=*)CC3C#CC(*)CC1=CC(*)Cc3cccc(c3)CC3C(=*)CCC4C3CCC(*)C4(*)C(C2)OC1=*,17,9,Ring,--=--=--=
*C1CC(*)C(*)C(*)C=CC(=*)OC(*)C(*)(*)C=CC=CC1=*,17,9,Ring,----=---=
*C1C(=*)NC(=*)N1*,17,4,Ring,-==-
*c1cc2c(*)ccc(*)c2cc1*,17,4,Ring,----
*C1OC(=*)C2OC23C1(*)CCC1C24C=CC(=*)C2(C(=*)C(*)C13*)C(*)(*)OC4,17,9,Ring,-=-==----
*C1C=C2COC(*)C2(*)C2(*)CCCC(*)(*)C12,17,6,Ring,------
*c1ccc2c(c1)NC(=*)C1CC(*)CN1C2=*,17,4,Ring,-=-=
*c1cc2c(*)c(*)c3c(c2c(*)c1*)C=c1cc(*)c(=*)cc1O3,17,7,Ring,------=
*C1CC2C(=*)CC(*)C3C(=*)C(=*)OC3C2C1*,17,6,Ring,-=-==-
*C1=CCC=C(*)CCC=C(*)CCC(*)C=C1,17,4,Ring,----
*C1(*)CCC2OC2(*)CCC(*)(*)C2CC21,17,5,Ring,-----
*C1=CCC(*)C(*)C(*)OC(=*)C(*)N(*)C(=*)C(*)NC(=*)CN(*)C(=*)C(*)N(*)C(=*)C(*)NC(=*)C(*)OC1=*,17,19,Ring,----=--=-=-=--=-=-=
*C1=CC2(*)CC(*)(*)C(=*)C2C(*)(*)C12CC2,17,7,Ring,----=--
*C1CCC(=*)NCCCCC2NC(=*)C(*)NC(=*)C(*)C(*)OC(=*)CC3NC(=*)C(COC(=*)CCC(NC(=*)C(*)NC3=*)C(=*)N1)NC(=*)C1CCCN1C(=*)C(*)NC2=*,17,18,Ring,-==-=--====-====-=
*C1=C2C(*)C3C(=*)C4CC4C3(*)CC2(*)OC1=*,17,6,Ring,--=--=
*C1CCC(*)(*)C(*)C12COC(=*)C13CC(CCC12)C(=*)C3=*,17,7,Ring,----===
*C1C(=*)CCC23CC24CCC2(*)C(*)CCC2(*)C4CCC13,17,5,Ring,-=---
*C1=C2C(*)C(*)C3(*)C(*)CC(*)C(*)(*)C3C(*)C2(*)CC1*,17,11,Ring,-----------
*c1cc2ccc3cc(*)c(*)c(*)c3c2cc1*,17,5,Ring,-----
*c1ccc2c(c1*)Cc1c(*)ccc3cccc(c13)CSSCC1CC(*)C(*)(*)C(=*)C1C(*)C(*)C2,17,9,Ring,------=--
*C1CC(*)C2(CCC(*)C2)C(*)C1,17,4,Ring,----
*c1ccc2[nH]c3c(*)c(*)c(*)c(*)c3c2c1,17,5,Ring,-----
*C1=CC(*)C(*)C(*)C(=*)C2(*)CNc3c(c(=*)c4c(c(*)c(*)cc4c3=*)C1=*)O2,17,11,Ring,----=-=--==
*C1CCC2(*)C(CCC3C4CCC(*)C4(*)CC(*)C32)C1*,17,6,Ring,------
*C1=CN(*)C(=*)C(*)=C1,17,4,Ring,--=-
*C1CC2(*)C3CCC4C(*)(*)C(*)CC(*)C45CC35CCC2(*)C1*,17,8,Ring,--------
*C1CC2(*)C(C1*)C(*)C1(*)CC3C(=*)C(*)(*)CC3C(*)(C1*)C2*,17,11,Ring,-----=-----
*OCC(CCC(*)C)C(C)C,17,2,Linker,--
*OCC(=*)C,17,2,Linker,-=
*CC(NC(=O)C(NC(=O)C(C)=CC)C(C)C)C(=O)N*,17,2,Linker,--
*NC(*)=N,17,2,Linker,--
*OC(=O)C(NS(*)(=O)=O)C(C)C,17,2,Linker,--
*NC(=O)C(CC(C)C)NC(*)=O,17,2,Linker,--
*C(=O)C(C)NS(*)(=O)=O,17,2,Linker,--
*C=[NH+]C*,17,2,Linker,--
*CC(O)CCCCCCCC(O)CCC(*)O,17,2,Linker,--
*CCNC(=O)C(NC(*)=O)C(C)CC,17,2,Linker,--
*CCOC(C=CC=CC(=O)O*)C(C)O,17,2,Linker,--
*CC(O)C(=O)NC(CC(N)=O)C(=O)N*,17,2,Linker,--
*C(=O)ON=C(*)*,17,3,Linker,---
*C(=CC(=O)OC(C(=O)O)C(*)CNCC)CCCCC,17,2,Linker,--
*CCCCC(C*)C(O)CO,17,2,Linker,--
*CC(NC)C(=O)N*,17,2,Linker,--
*C(*)OC(=O)C(C)=CC,17,2,Linker,--
*CCC(*)C*,17,3,Linker,---
*C=CC=CC=CC=C(*)C,17,2,Linker,--
*CCNC(=S)N*,17,2,Linker,--
*OCCOCCO*,17,2,Linker,--
*OC(=O)CCC(=O)OCC(*)=O,17,2,Linker,--
*CCC(C)NC*,17,2,Linker,--
*NC(=O)C(*)*,17,3,Linker,---
*CC(=O)NC(*)*,17,3,Linker,---
*C(*)=CC(=O)O,17,2,Linker,--
*C=CC(=O)CC(=O)C*,17,2,Linker,--
*OCC=C(C)CCC=C(C)CCC=C(C)CO*,17,2,Linker,--
*[S+](*)[O-],17,2,Linker,--
*OCC(NC(=O)C(O)CCCCCCCCCCCCCCCCCCCCCC)C(O)C(O)CCCCCCCCCCCCCC,17,1,Sub,-
*C(C)=CCOC(C)=O,17,1,Sub,-
*C(=O)NC(C(=O)NC(C(=O)O)C(C)O)C(C)C,17,1,Sub,-
*CNC(=O)CC,17,1,Sub,-
*C(C)=N,17,1,Sub,-
*C(C=C)CO,17,1,Sub,-
*C(C)(C)N=C=S,17,1,Sub,-
*CCC(C)CC=O,17,1,Sub,-
*C(=O)NC(CO)CCCN=C(N)N,17,1,Sub,-
*C(=O)NC(C)C(=O)NC(C)C(=O)O,17,1,Sub,-
*C(=CCC(O)C(C)(C)O)COC(C)=O,17,1,Sub,-
*CCN=C(N)NCC(C)C,17,1,Sub,-
*NC(=O)CCC(=O)OC,17,1,Sub,-
*C(=O)NCCN(CC)CC,17,1,Sub,-
*C(=C)CCC(=O)O,17,1,Sub,-
*N(C)C(=O)CNC=N,17,1,Sub,-
*CC(O)C(O)C(C)=CC(O)CC(C)C(O)C(=O)NC=CC(=O)NCCCO,17,1,Sub,-
*=CCCCCCCCCCC=C,17,1,Sub,=
*C(C)CCCC=CCCCNC(N)=NC,17,1,Sub,-
*C(C)CC(C)CC(C)=CC,17,1,Sub,-
*OCC(NC(=O)C(O)CCCCCCCCCCCCCCCCCCCC)C(O)C(O)CCCCCCCCCCCC,17,1,Sub,-
*C=C(C#N)C#N,17,1,Sub,-
*C(=O)C(N)=O,17,1,Sub,-
*CCC(CC)CC=O,17,1,Sub,-
*=NCCO,17,1,Sub,=
*C(=O)NCC(CC)CCCC,17,1,Sub,-
*OC(=C)C(=O)OC,17,1,Sub,-
*C(=O)C(NC(=O)C(C(C)CC)N(C)C)C(C)CC,17,1,Sub,-
*C(O)CNC(C)(C)C,17,1,Sub,-
*C(C)=CC(=O)C=C(C)C,17,1,Sub,-
*C(C)C=C(C)C,17,1,Sub,-
*=NOCC(=O)NCCCCC(=O)O,17,1,Sub,=
*=CC=C,17,1,Sub,=
*NC(CO)C(=O)O,17,1,Sub,-
*=NC(C)C,17,1,Sub,=
*OC(=O)C(N)C(C)C,17,1,Sub,-
*OCC(=O)NC(CC(=O)O)C(=O)O,17,1,Sub,-
*OCCCCCCCCCCCCCC,17,1,Sub,-
*CCC(=O)C=C(CO)C(CC)CCO,17,1,Sub,-
*C(C=C)CCCCC,17,1,Sub,-
*C(=C)C(CC(O)C(C)(C)O)OC(=O)C(C)=CC,17,1,Sub,-
*CC(C)=CC(C)CO,17,1,Sub,-
*C(C)CCCCC(C)O,17,1,Sub,-
*OC(C(O)C=O)C(O)C(O)CO,17,1,Sub,-
*C(=O)NC(CSC)C(=O)O,17,1,Sub,-
*OC(=O)C(O)CCCCCC,17,1,Sub,-
*CCCCCC(=O)OC,17,1,Sub,-
*C(Br)C#C,17,1,Sub,-
*C(C)CCC(=CCO)C(C)C,17,1,Sub,-
*SC(CC(O)C=C)=NOS(=O)(=O)O,17,1,Sub,-
*C(C)CCC(O)(CO)C(C)C,17,1,Sub,-
*C(CO)CCCO,17,1,Sub,-
*=NOCC(=O)NC(CC(C)C)C(=O)O,17,1,Sub,=
*CNC(=O)C=CNC(=O)C=CC=CCCCC=CCCC(C)O,17,1,Sub,-
*SCCN,17,1,Sub,-
*CCCCCCCCCCC(=O)OC,17,1,Sub,-
*C(=C)O,17,1,Sub,-
*C(C)(C)OC(=O)C=C(C)C,17,1,Sub,-
*OC(=O)C=C,17,1,Sub,-
*C(=C)CC,17,1,Sub,-
*OC(=O)C(COC)N(C)C,17,1,Sub,-
*OCC(O)CCCCCCCCCCCC(O)CC(=O)O,17,1,Sub,-
*C(=O)C=CC=CC(C)=CC(C)CC(C)CC,17,1,Sub,-
*=CC(=O)OCC,17,1,Sub,=
*C(C)CC(C)C(C)C(C)C,17,1,Sub,-
*CCCCCCC(C)CC,17,1,Sub,-
*NC(=O)C(C)CC(N)=O,17,1,Sub,-
*=CI,17,1,Sub,=
*C1=C2Nc3cc(*)ccc3C23CCN2CC4OC4C(*)(C1)C23,16,3,Ring,---
*c1cc(*)c2c(c1*)C(*)(*)OC2=*,16,6,Ring,-----=
*c1cc(*)c2c(c1)C(*)C(*)C1C(*)(*)CCC(*)C21*,16,8,Ring,--------
*C1=CC(*)CC(=*)C2COC(=*)C(=*)C2CC1,16,5,Ring,--===
*C1CCCC(*)CC(*)C(*)C=CC(=*)OC(*)C(*)C2OC2C(*)CCCC(*)CC(*)CC(*)CC2CC(*)C(*)C(*)(O2)C(=*)C(*)C(*)CC1,16,17,Ring,----=---------=--
*c1cc2oc(=*)c(=*)c2c(*)c1*,16,5,Ring,-==--
*C1=CCCC(*)C(*)C(*)=CC(*)C(*)C(*)CC(*)Cc2cc(cc(*)c2*)NC1=*,16,11,Ring,----------=
*C1c2ccoc2CC2C1C(*)C(*)C1(*)C(*)(*)CCCC21*,16,7,Ring,-------
*C1=CCC23OC24CCC2CC(*)CCC2(*)C4CCC13*,16,4,Ring,----
*C1Oc2ccc3c(c2OC1*)OC(=*)C=C3,16,3,Ring,--=
*C1CCC2(*)C(CCC34OC35CCC(*)C5(*)CCC24)C1,16,4,Ring,----
*C1CCCC2(CCCC(*)O2)O1,16,2,Ring,--
*c1cccc2c3c([nH]c12)C(*)CCC3,16,2,Ring,--
*C1=C(*)C(=*)N2CCc3cc(*)c(*)cc3C2=C1,16,5,Ring,--=--
*C1CC2OC(*)(*)OC2C(*)O1,16,4,Ring,----
*C1CC(*)C2(*)CCC3(*)C(=CCC4C5(*)CCC(=*)C(*)(*)C5CCC43*)C2C1*,16,10,Ring,-----=----
*C1CC(=*)C2C1(*)C(*)C(=*)C1C2(*)C(*)CC2C3(*)C(*)CC(*)C21COC3*,16,11,Ring,-=--=------
*C1=CCCC1=*,16,2,Ring,-=
*C1OC2(*)OC(C(=*)C3OC32*)C1*,16,5,Ring,--=--
*C1CC=C2CSSC3(CCCCC3)C3CCC4(CC5C(CC6C7C(=CCCN6C5C(*)C2C1)OC(=*)C7*)C4*)C3,16,5,Ring,--=--
*C1C(=*)N(*)CN1*,16,4,Ring,-=--
*C1CCC2(*)C1CC(*)C1C3(*)CCC(=*)C(*)(*)C3CCC12*,16,8,Ring,----=---
*C1=CC(=*)c2c(cc3c(c2*)C(*)CCC2(O3)OC(*)C(*)C(*)C2*)O1,16,8,Ring,-=------
*C1CC2(*)C3C(*)CC4CC3(CC(*)C2C(*)(*)C1*)C(=*)C4=*,16,9,Ring,-------==
*C1CCC2C3CC=C4C(=*)C(*)(*)CC4(*)C3CCC12*,16,6,Ring,-=----
*C1=CC2OC(=*)C3(*)OC23C(*)C2C(*)(*)C(*)C=CC2(*)C(*)C(*)C1,16,10,Ring,-=--------
*C1CC2C(=*)C(=*)C3(C(*)CC4C(*)(*)CCC(*)C4(*)C13)C2*,16,9,Ring,-==------
*c1c(*)c(*)c2c(c1*)C(=*)CC1C(*)(*)CCCC21*,16,8,Ring,----=---
*C1=CC(*)CC(*)C1(*)*,16,5,Ring,-----
*C1CCC(=*)C2C3OC(C12)C(*)(*)CCC(*)C(*)(*)C3*,16,8,Ring,-=------
*C1Cc2cc3c(cc2C2N(*)Cc4c(ccc5c4OCO5)C12*)OCO3,16,3,Ring,---
*C1(*)C=C2C3CCC4C5(*)CCC(=*)C(*)(*)C5CCC4(*)C3(*)CCC2(*)CC1,16,9,Ring,---=-----
*C1CC2(*)C(CCC3(*)C2CC=C2C(*)C4(CCC(*)(*)C4)CCC23*)C(*)(*)C1*,16,10,Ring,----------
*c1cn2c3ccccc3nc2n1*,16,2,Ring,--
*c1nc(=*)nc(*)c1=*,16,4,Ring,-=-=
*N1C(=*)C2=C(OC(*)(*)C=C2)c2ccccc21,16,4,Ring,-=--
*C1C=CC(*)C1(*)*,16,4,Ring,----
*c1cc2c(c(*)c1*)-c1c(cc(*)c(*)c1*)C(*)C(*)(*)C(*)C2*,16,11,Ring,-----------
*C1CC2OCOC2C(*)O1,16,2,Ring,--
*C1=CCCC2(*)OC2C2OC(=*)C(*)=C2C(*)C1,16,5,Ring,--=--
*c1cc2c(c(*)c1*)C(=*)CC(*)C2*,16,6,Ring,---=--
*C1CC(*)C2(CC(*)C(*)C(*)O2)OC1*,16,6,Ring,------
*C1CCC2(*)C3=C(C(=*)CC2C1(*)*)C1(*)C(*)CC(*)C1(*)CC3=*,16,10,Ring,--=------=
*C1CC(*)CC(*)(*)C1,16,4,Ring,----
*C1CCC2(*)C(*)CCC(=*)C12,16,4,Ring,---=
*C1COC2C(*)OC(*)C(*)C2OC1,16,4,Ring,----
*C1=CCCC(*)(*)C=CC(*)C(*)C1,16,5,Ring,-----
*C1=C(*)C2=NC1=CC1=NC3=C(CC(=*)C3=C1*)C1=NC(=CC3=NC(=C2)C(*)=C3*)C(*)C1*,16,8,Ring,--=-----
*c1cccc2c(=*)c(=*)[nH]c12,16,3,Ring,-==
*C1=CC2OC(=*)C(*)C2(*)C(*)C2C(=*)CCC(*)C2(*)C(*)CC1,16,9,Ring,-=---=---
*C1C2OC(=*)C(=*)C2C2OC(=*)C(=*)C2C1(*)*,16,7,Ring,-====--
*C1CC2=C(CO1)C(=*)C(*)(*)C(*)C2,16,5,Ring,-=---
*C1=CCCC(*)C=CC2(*)CCC(*)C2C(*)C1,16,5,Ring,-----
*C1CCC2C(=*)C(=*)CCC12*,16,4,Ring,-==-
*c1cc(*)c2c(c1)OC(*)(*)CC2,16,4,Ring,----
*C1CCC2(*)C(C1*)C(*)C(*)C1(*)C2CCC2(*)C(*)CC(*)C21,16,9,Ring,---------
*c1cc2c(=*)c3c(*)cccc3c(=*)c2c(*)c1*,16,6,Ring,-=-=--
*C1CCC2(*)C(CCC3C4CCC(=*)C4(*)CC(*)C32)C1,16,5,Ring,--=--
*c1ccc2c(c1)OC1c3cc(*)c(*)cc3OCC21,16,3,Ring,---
*C1=COC(*)C2CN3CCC4(C(*)=Nc5ccccc54)C3CC12,16,3,Ring,---
*C1C(=*)C2CCC3C1(CCC1C4(*)CCCC13C1OCCN1C4)C2,16,3,Ring,-=-
*C1=NC2=C(N=C(*)NC2=*)NC1,16,3,Ring,--=
*C1=c2c3ccccc3c(=*)c3cccc(c23)N(*)C1=*,16,4,Ring,-=-=
*C1=NN(*)C2C(=*)N(*)C(=*)C12,16,5,Ring,--=-=
*C1=CC2C3C(*)C(*)CC3(*)C(*)CC2(*)C(*)C(*)C1*,16,9,Ring,---------
*C1OC(=*)C=C2C(*)(*)C(=*)CCC21*,16,6,Ring,-=--=-
*C1=CC(=*)c2c(*)c3c4c(c2O1)C1Cc2cc(*)ccc2CCC(CC(*)C(*)(O4)C(*)C3)c2c1ccnc2*,16,8,Ring,-=------
*c1ccc2c(c1*)-c1c3c(cc4c1C(C2)N(*)CC4)OCO3,16,3,Ring,---
*c1cc2c(c(*)c1*)C(=*)c1c(*)c(*)cc(*)c1O2,16,7,Ring,---=---
*C1CC2(*)C3CCC4(*)C5C(CC4(*)C3=CC(=*)C2C(*)C1*)OC1(CCCC(*)C(*)C1*)C5(*)*,16,12,Ring,----=-------
*C1CCC2(*)C(CCC3(*)C2CC=C2C4C(*)(CCC(=*)C4(*)*)CCC23*)C1(*)*,16,10,Ring,----=-----
*C1CC(*)NC(=*)N1,16,3,Ring,--=
*C1=C2C(=Nc3ccccc3N(*)C2*)CC(*)C1,16,4,Ring,----
*C1=NC(*)C(=*)N(*)C2CSC(*)C(C(=*)N(*)C(*)C(=*)OCC1*)N(*)C(=*)C(*)N=C(*)C(*)COC(=*)C(*)N(*)C2=*,16,19,Ring,--=--=--=--=---=--=
*C1C2C(=*)C3OCC(O3)C12,16,2,Ring,-=
*C1=CN2c3ccccc3C34CCN5CC(=*)C(CC53)C(C1*)C24,16,3,Ring,-=-
*C1CC2CCC(=*)CC2NC12CCCCC2,16,2,Ring,-=
*c1c2c(c(*)c3c(*)coc13)C(*)C(*)C=C2,16,5,Ring,-----
*C1=CC2=C(*)C(=*)C3(*)OC(*)(*)C(*)C3C2=CO1,16,7,Ring,--=----
*C1CC2(*)C(*)CCC2C2CC(*)C3(*)CC=CC(=*)C3(*)C12,16,7,Ring,-----=-
*C1CC2C(*)(C1*)C(*)C(*)(*)C(*)C1C3OC4(*)OC3(*)CC(*)C12O4,16,10,Ring,----------
*C1CC2(CCC3(O2)C(*)C(*)C(=*)C2C(*)(*)CCCC23*)CO1,16,7,Ring,---=---
*C1=C2CCC3CC(*)NC(=NC1*)N23,16,3,Ring,---
*C1C2CC3C(=*)C(=*)OC3CC12*,16,4,Ring,-==-
*C1=CCCC(*)(*)C=CC(*)CCC(*)=CCC1,16,5,Ring,-----
*C1=NC#CCC2CCCC2(*)C(=*)C=CC(*)C2(CCCC2)c2cc(*)c(*)c(c2)N1,16,6,Ring,--=---
*C1CC2=CCC3C(CC(*)C4(*)C3CC3OC5(OCC(*)C(*)C5*)C(*)C34)C2(*)C(*)C1,16,9,Ring,---------
*C1=CC2(*)C=C(*)C(*)CC23OC(=*)C(=C(*)C2(*)C(C=CC4C(*)C(*)CCC42)CC=CC1)C3=*,16,10,Ring,----=----=
*C1=CCCC(*)(*)C1,16,3,Ring,---
*c1cc(*)c2c(c1)C=CCCC(*)C(*)C=CCC(*)OC2=*,16,6,Ring,-----=
*C1(*)CCC2(*)C(CCC3(*)C(=*)C(=*)CCC32)C1,16,6,Ring,----==
*C1CC2C(CCC3(*)C2CCC3(*)*)C2(*)CCC(=*)C=C12,16,6,Ring,-----=
*c1cc(*)c2c(c1*)OC(*)C2,16,4,Ring,----
*C1=Cc2cccc(*)c2NC1=*,16,3,Ring,--=
*C1=C(*)C(*)C(*)C1*,16,5,Ring,-----
*C1C(=*)OC2C1CCC1(*)C(*)CCC(=*)C21*,16,6,Ring,-=--=-
*c1ccc2c3c1OCNCC(*)(*)CSSC3CCC(*)(*)C2,16,5,Ring,-----
*C1CC2OC(=*)C3(*)C2C(CC2(*)OC1=CC2=*)OC3(*)*,16,7,Ring,-=--=--
*C1C2OC(=*)C1C1(*)C3OC3C3(CO3)C1(*)C2*,16,5,Ring,-=---
*C1CCNC1=*,16,2,Ring,-=
*c1cc2c(cc1*)Cc1cnc(*)c(c1)C(*)SSCC(*)CCC(=*)CC(=*)C=C2,16,7,Ring,-----==
*C1=C(*)C2C(CC3C4CC(=*)C5CC(*)CCC5(*)C4CCC32*)O1,16,6,Ring,--=---
*C1=CC2OC(=*)C(=*)C2(*)C(*)C(*)C(*)=CCC1,16,7,Ring,-==----
*C1=CC(*)C(*)OC(=*)C(*)CC2C=CC3C4OC12C3C(*)C(*)C4*,16,8,Ring,---=----
*C1(*)C(=*)OCC2=C1C=C1c3nc4ccccc4cc3CN1C2=*,16,4,Ring,--==
*c1cc2nc(*)c(*)c(*)c2cc1*,16,5,Ring,-----
*C1=CC(=*)C2(*)C(*)(C1)CC(*)C13OC12C(=*)c1ccc(*)c(*)c1C3*,16,9,Ring,-=---=---
*C1=NCCCN1*,16,2,Ring,--
*C1=CC2OC(=*)C(*)C2CCC(=*)C(*)CC1*,16,6,Ring,-=-=--
*C1N(*)CCN1*,16,3,Ring,---
*C1=CCCC2(*)OC2CC(*)CCC(*)=CCC1,16,4,Ring,----
*C1CC2OC(=*)CC2C1*,16,3,Ring,-=-
*c1cccc2c(=*)c3c(c(=*)c12)C(*)OC(*)C3,16,5,Ring,-==--
*c1nc2c(c3[nH]c4ccccc4c13)C(=*)CC(*)(*)C2,16,4,Ring,-=--
*c1c(*)c(*)c2c(c1*)CC(*)(*)C2=*,16,7,Ring,------=
*C1CC(=*)NC(*)C(=*)NC(*)C(*)C(=*)NC(*)CCC(=*)N(*)C(=*)C(=*)NCC(=*)NC(*)C(=*)N1,16,15,Ring,-=-=--=-=-===-=
*C1=C2CC3C(=*)CCC(*)C3(*)CC2OC1=*,16,5,Ring,-=--=
*C1=CC2OC(=*)C(=*)C2C(*)CC(*)(*)C=CC1*,16,7,Ring,-==----
*c1c2c(cc3c1C(*)C(*)O3)OC(*)C2*,16,5,Ring,-----
*C1C(=*)CCC2(*)CCC3(*)C(=CCC4C5(*)CCC(*)C(*)(*)C5CCC43*)C12,16,9,Ring,-=-------
*C1=CC(*)C2(*)C(=*)NC(*)C2C1*,16,6,Ring,---=--
*C1CCC2=C(C(=*)OC2)C1*,16,3,Ring,-=-
*C1CC2(*)C(C1*)C(*)C1(*)CC3C(=*)C(*)(*)C(*)C3C(*)(C1*)C2*,16,12,Ring,-----=------
*C12C3=CC=CC4=CC=C(C=CC=C1C=C3)C42*,16,2,Ring,--
*c1ccc2c(=*)c3c(*)cccc3c(=*)c2c1*,16,5,Ring,-=-=-
*C1=CC2C(CCC3(CO3)C(*)C3C(*)C(*)CC3(*)C1=*)C2(*)*,16,8,Ring,-----=--
*C1CC(=*)OC2=C1C(=*)CC(*)(*)C2,16,5,Ring,-==--
*C1CCCCCN1*,16,2,Ring,--
*C1=[N+](*)C=C2C=CN=C21,16,2,Ring,--
*n1cnnc1,16,1,Ring,-
*C1OC(*)C(*)CC1=*,16,4,Ring,---=
*C1CCC(=*)OC(*)CCC(=*)C1,16,4,Ring,-=-=
*C1C=CC2C(*)CC(*)C2(*)C1,16,4,Ring,----
*C1=CC2C=C(*)C(*)C3C(*)NC(=*)C23OC(=*)C=CC(*)CCC1,16,7,Ring,----==-
*c1cc2c(cc1*)OC(*)(*)CC2,16,4,Ring,----
*C1=CC2OC(=*)C3(*)OC23C(*)C2C(*)=CCC(*)C2(*)C(*)C(*)C1*,16,10,Ring,-=--------
*C1OC(=*)C2C(*)(C(=*)CC3C4(*)C(*)CC(=*)OC(*)(*)C4CC(*)C23*)C1=*,16,12,Ring,-=-=--=----=
*c1cc2c(cc1*)C1C=CC(SSC(*)c3cc1cnc3*)C(*)CCC(=*)CC(=*)C=C2,16,7,Ring,-----==
*C1=C(*)C2C(=*)OC3=C2C(CCCCCC2(CCCC2)C3*)C1,16,4,Ring,--=-
*c1c2c(cc3c(=*)c4ccccc4c(=*)c13)C(*)C=COCC1OC(O2)C(*)C(*)C1*,16,7,Ring,-==----
*C1CCC(*)C(*)(*)C1=*,16,5,Ring,----=
*c1cccc2c1C=CC1CCCC3C=Cc4ccccc4C231,16,1,Ring,-
*c1ccc2cc3c(cc2c1)C(*)C(*)C=C3,16,3,Ring,---
*C1=NC(*)CN1*,16,3,Ring,---
*C1=CC2c3cc4c(cc3OC(*)C2C(*)C1)OC(=*)C=C4,16,4,Ring,---=
*C1=CC2C3CC4N(CCC45c4ccccc4N(C1=*)C25)CC3=*,16,3,Ring,-==
*C1Cc2cn(cn2)-c2[nH]c3cc4ccc3c2CC(NC(=*)C(*)NC(=*)C(*)NC(=*)C(*)C4*)C(=*)NC(*)C(=*)NCC(=*)N1,16,12,Ring,-=-=-=--=-==
*C1C(=*)CCC2(*)C(*)CC3(*)C(CCC4C5(*)CCC(*)C(*)(*)C5CCC43*)C12,16,10,Ring,-=--------
*C1(*)Nc2ccccc2C1=*,16,3,Ring,--=
*C1=C(*)C2(*)CCC(*)C(*)(*)C2CC1=*,16,7,Ring,------=
*c1ccc2c(c1*)CCC1C2CCC2CCCCC21*,16,3,Ring,---
*c1ccc2oc(=*)c3c(*)c4cccc(*)c4c4oc(=*)c1c2-c34,16,5,Ring,-=--=
*c1cccc2c1NC(=*)C21NC(*)CC1*,16,4,Ring,-=--
*C1=CC2(*)C(=CC1=*)C(*)CCC2*,16,5,Ring,--=--
*C1CC2CC3(*)C(*)CC(*)(*)C3C2(*)C1=*,16,7,Ring,------=
*C1CCC(*)C(*)C(*)N1,16,4,Ring,----
*C1CC2(*)C3CCC4C(*)(*)C(=*)CCC4(*)C3CCC2(*)C1*,16,8,Ring,----=---
*C1=C2C(*)C3(*)C(*)C(*)CCC3(*)CC2(*)OC1=*,16,8,Ring,-------=
*C1CC2OC2CCCC(*)C(*)C(*)C(=*)C(*)(*)C(*)CC(=*)O1,16,9,Ring,----=---=
*C1CC(*)N2CC12,16,2,Ring,--
*c1cc(*)c2c(c1*)OC(*)(*)C2=*,16,6,Ring,-----=
*C1=CC2(*)CCCC23C(*)CCC13*,16,4,Ring,----
*C1=CC(*)C2(*)C(CC(*)C(*)C23CO3)C1(*)*,16,7,Ring,-------
*n1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)CNC3=*,16,2,Ring,-=
*C1CCC2N(C1)CC1C3(*)CC45OC6(*)C(*)CCC4(*)C6CCC5C3(*)CC(*)C1(*)C2(*)*,16,10,Ring,----------
*C1CCCCCCCCCC(=*)OC2C(*)C(*)OC(OC3C(*)OC(O1)C(*)C3*)C2*,16,8,Ring,-=------
*C1=CCCN(*)C1,16,2,Ring,--
*c1ccc2c(c1)C(=*)C1=C(O2)C(=*)N(*)C12C(=*)N(*)c1ccccc12,16,6,Ring,-==-=-
*c1ccc2c(c1*)CCC1C2CCC2CC(*)CCC21*,16,4,Ring,----
*c1cc(*)c2c(c1)CC(=*)OC(*)CCCC(*)CC2=*,16,6,Ring,--=--=
*C1(*)CCC2(*)C(CC(=*)C3C4CCC(=*)C4(*)CCC32)C1,16,6,Ring,---==-
*c1ccc2c(c1)C1CCC(*)CCSSCC3c4c(cc(*)c-2c4C1)OC(*)C3*,16,5,Ring,-----
