smiles,occurrence,degree,type,bonds
*c1nccc2[nH]c3ccccc3c12,27,1,Ring,-
*c1ccnc2[nH]c3ccccc3c12,27,1,Ring,-
*C1CCC2(CC1)COC(*)(*)C2,27,3,Ring,---
*C1=NC(=*)C2(CC(*)(*)Oc3ccc(*)cc32)N1,27,5,Ring,-=---
*CC(NC(*)=O)C(=O)NC(C*)C(=O)OC,27,3,Linker,---
*CC(NC(=O)OC(C)(C)C)C(=O)NCCCCO*,27,2,Linker,--
*CNCCCCCCCCN*,27,2,Linker,--
*OCC(C)CO*,27,2,Linker,--
*CCCC(C(=O)O)N(C*)C*,27,3,Linker,---
*SCCNC(=O)CN(*)S(C)(=O)=O,27,2,Linker,--
*NC(=O)CCC(=O)NC(*)CC(=O)O,27,2,Linker,--
*NC(=O)NCCS(=O)(=O)N*,27,2,Linker,--
*N(C(F)F)S(*)(=O)=O,27,2,Linker,--
*CC(*)(C)C(=O)OCC,27,2,Linker,--
*CC(=C)C(*)=O,27,2,Linker,--
*CCOCCOCC*,27,2,Linker,--
*CC(C)(O)C*,27,2,Linker,--
*OCC(C)(O)C(*)=O,27,2,Linker,--
*C=NNC(=O)C(*)=C*,27,3,Linker,---
*NC(=O)C(*)CCC,27,2,Linker,--
*C(=O)NCCCCC(*)NC(*)=O,27,3,Linker,---
*CN(CC(*)OS(*)(=O)=O)C(=O)OC(C)(C)C,27,3,Linker,---
*CNC(=O)C(*)N(C)C,27,2,Linker,--
*CCOC(=O)CC*,27,2,Linker,--
*CNC(=O)C(*)CCC(=O)O,27,2,Linker,--
*CN(CC(*)=O)S(*)(=O)=O,27,3,Linker,---
*CCNCCN*,27,2,Linker,--
*CC(NS(=O)(=O)C*)C(*)=O,27,3,Linker,---
*CC(*)N(C)C,27,2,Linker,--
*CN(C(C(=O)O)C(C)C)S(*)(=O)=O,27,2,Linker,--
*N(*)C(=O)NC,27,2,Linker,--
*COC(C)C(*)=O,27,2,Linker,--
*CCCCCN(*)*,27,3,Linker,---
*C(CNS(*)(=O)=O)C(=O)NO,27,2,Linker,--
*CN(CCO)S(*)(=O)=O,27,2,Linker,--
*CN(CCC)S(*)(=O)=O,27,2,Linker,--
*CNCCS(*)(=O)=O,27,2,Linker,--
*CC(NC(*)=O)C(O)CC(CC(C)C)C(=O)NC,27,2,Linker,--
*CC(*)(N)C(=O)O,27,2,Linker,--
*NC(=S)NC(*)C,27,2,Linker,--
*C=C(C(C)=O)C(=O)N*,27,2,Linker,--
*CCC(=O)N=*,27,2,Linker,-=
*COS(=O)(=O)C*,27,2,Linker,--
*CC(=O)NCCCNC(*)=O,27,2,Linker,--
*CC(NC(=O)C=CCCCC)C(=O)N*,27,2,Linker,--
*CC(NC(=O)OC(C)(C)C)C(=O)NC(C*)C(=O)NCCCCC,27,2,Linker,--
*OP(*)(*)=O,27,3,Linker,---
*CCCCCNS(*)(=O)=O,27,2,Linker,--
*C(=O)OC(*)C(=O)NC(C)(C)C,27,2,Linker,--
*NN=C(*)C#N,27,2,Linker,--
*C(=O)NCCN(CCNC(*)=O)CCNC(*)=O,27,3,Linker,---
*N=C(*)NC(*)=O,27,3,Linker,---
*C=CC=CC(=O)C=CC=C*,27,2,Linker,--
*CC(*)Br,27,2,Linker,--
*COC(=O)NC(CCCC)C(=O)C(=O)N*,27,2,Linker,--
*CCCCP(=O)(O)OC(CCCCN)C(*)=O,27,2,Linker,--
*C=C(C#N)C*,27,2,Linker,--
*C=CC(C)O*,27,2,Linker,--
*C(*)OCC=*,27,3,Linker,--=
*OCC=*,27,2,Linker,-=
*N=C(S)N(CCOC)C(*)C,27,2,Linker,--
*CC(N)C(=O)NC(C*)C(N)=O,27,2,Linker,--
*C(=O)NC(C)C(=O)NC(*)C(=O)NC(C(=O)C(F)(F)F)C(C)C,27,2,Linker,--
*NC(=O)OCCS*,27,2,Linker,--
*CN(*)C(S)=N*,27,3,Linker,---
*NC(=O)CCCS(*)(=O)=O,27,2,Linker,--
*NC(=O)CC(*)NC(*)=O,27,3,Linker,---
*CC(NC(*)=O)C(=O)NCCN(C)C,27,2,Linker,--
*CC(S)C(=O)NCC(*)=O,27,2,Linker,--
*CC(C)(NC(=O)O*)C(=O)N*,27,3,Linker,---
*CCC(=O)NCC(*)*,27,3,Linker,---
*CC(NC(=O)CCCCCCCCC)C(=O)N*,27,2,Linker,--
*C(=O)NC(*)(CO)CO,27,2,Linker,--
*C=NC(C)CNC(*)=O,27,2,Linker,--
*CC(NC(=O)C(*)=O)C(=O)OC,27,2,Linker,--
*CC(O)CSC(*)=S,27,2,Linker,--
*NCCCCCCCCNC(*)=O,27,2,Linker,--
*CN(C*)CC(*)=O,27,3,Linker,---
*C=CC(=O)N(CC)CC(=O)NC*,27,2,Linker,--
*C(*)Cl,27,2,Linker,--
*CN(C)CC(*)C,27,2,Linker,--
*COC(=O)NC(C)C(=O)O*,27,2,Linker,--
*CN(*)CCCO,27,2,Linker,--
*CN(C*)C(=O)C(C)O*,27,3,Linker,---
*CN(CCC)C(*)=NO,27,2,Linker,--
*CN(*)CC#N,27,2,Linker,--
*CC[S+]([O-])C(*)*,27,3,Linker,---
*C(=O)CCC(=O)OCC(*)=O,27,2,Linker,--
*CNC(=O)C(CCC(N)=O)NC(*)=O,27,2,Linker,--
*C=CC(=O)OCCCC,27,1,Sub,-
*OC(=O)C(O)C(C)C,27,1,Sub,-
*OCCOC(C)C,27,1,Sub,-
*C(=O)CCCCCCC=CCCCCCCCC,27,1,Sub,-
*C=NN=C(N)NO,27,1,Sub,-
*OC(=O)O,27,1,Sub,-
*NC(=O)CC(=O)NN,27,1,Sub,-
*CCC(=O)NC(C)CC,27,1,Sub,-
*CC(=O)NC(C)(C)CC,27,1,Sub,-
*C(=S)NCCCC,27,1,Sub,-
*NC(=O)CCCCN,27,1,Sub,-
*NC(=S)NCCCC,27,1,Sub,-
*S(=O)(=O)NC(C)(C)CO,27,1,Sub,-
*OCCCONC(N)=NC(N)=NC(C)C,27,1,Sub,-
*C(CCCC)OC(C)=O,27,1,Sub,-
*NC(C)(C)CC,27,1,Sub,-
*C#CC(C)(O)COC,27,1,Sub,-
*CCC(=O)OC(C)C,27,1,Sub,-
*C=CC(=O)C(=O)NC(C)(C)C,27,1,Sub,-
*C(=O)NC(C(=O)NC(CC)C(=O)O)C(C)CC,27,1,Sub,-
*CCCCCCCCO,27,1,Sub,-
*C(C)CCCC(C)CO,27,1,Sub,-
*SC(C)C#N,27,1,Sub,-
*CCOP(=O)(O)O,27,1,Sub,-
*CCCNC(=O)OC,27,1,Sub,-
*CCC(=O)OCCCC,27,1,Sub,-
*CC(CC(=O)O)NC(=O)CCC(=O)O,27,1,Sub,-
*C(C)=CCC=C(C)C,27,1,Sub,-
*C(C)CC=CC(C)(C)OC,27,1,Sub,-
*C(=O)NCCCNCCCCN,27,1,Sub,-
*NC(=O)C(=C)F,27,1,Sub,-
*OCCNCC,27,1,Sub,-
*OC(=O)COCC,27,1,Sub,-
*N(C)O,27,1,Sub,-
*S(=O)(=O)CC(C)(C)C(=O)NC(C#N)CC(N)=O,27,1,Sub,-
*SCC(=O)C(C#N)=C(C)N,27,1,Sub,-
*CNC(=O)C(O)C(C)(C)CO,27,1,Sub,-
*C(=O)NCC(=C)C,27,1,Sub,-
*C(=O)NC(C=O)CC,27,1,Sub,-
*CNCCCC(=O)O,27,1,Sub,-
*C=C(Br)Br,27,1,Sub,-
*CC(C)C(=O)OC,27,1,Sub,-
*COC(=O)CC(C(C)C)C(C)C,27,1,Sub,-
*C(S)=NCCC,27,1,Sub,-
*=NCCCCCCC,27,1,Sub,=
*OCCCCCN(CC)CC,27,1,Sub,-
*CSCCC(=O)O,27,1,Sub,-
*COC(=O)CCCCCCCCCCCCCCCCC,27,1,Sub,-
*C(=O)C(O)CO,27,1,Sub,-
*OC(CO)CO,27,1,Sub,-
*C(=O)OCC=C(C)CCC=C(C)C,27,1,Sub,-
*=CC(=O)C(C)(C)C,27,1,Sub,=
*C(=O)C(O)C(C)C,27,1,Sub,-
*NC(=O)CCO,27,1,Sub,-
*CN(CC(N)=O)C(C)C,27,1,Sub,-
*NC(=O)CN=[N+]=[N-],27,1,Sub,-
*OC(=O)C(=C)CO,27,1,Sub,-
*CC(C)(N)C(=O)O,27,1,Sub,-
*C(=O)N(CC)CCN(C)C,27,1,Sub,-
*NCCC(=O)NO,27,1,Sub,-
*S(=O)(=O)N(C)CCCC,27,1,Sub,-
*C(=S)SC(=S)N(C)C,27,1,Sub,-
*CSCC(NC(=O)C(C)CS)C(=O)O,27,1,Sub,-
*NC(=S)NC(=O)CCC,27,1,Sub,-
*C=CCC(C)(O)CCCC,27,1,Sub,-
*CCCCCCCCC=C,27,1,Sub,-
*CNCC=C,27,1,Sub,-
*S(=O)(=O)OC,27,1,Sub,-
*CC(=O)C(=O)O,27,1,Sub,-
*C(=O)OCC[Si](C)(C)C,27,1,Sub,-
*C(=O)NCCN(C)CCCC,27,1,Sub,-
*NCCN(C(C)C)C(C)C,27,1,Sub,-
*C(C)NCC,27,1,Sub,-
*COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O,27,1,Sub,-
*CCNC(=O)COC,27,1,Sub,-
*OCCOCCOCCO,27,1,Sub,-
*C(=O)NCCN(CCC)CCC,27,1,Sub,-
*S(=O)(=O)NCC(C)(C)O,27,1,Sub,-
*OCOCC,27,1,Sub,-
*C(C)(O)CCC,27,1,Sub,-
*c1n[nH]c2c1CCCC2*,26,2,Ring,--
*=C1CCC1,26,1,Ring,=
*c1sc2nc3ccccc3n2c1*,26,2,Ring,--
*c1nc(*)c2cc3cc(*)c(*)cc3nc2n1,26,4,Ring,----
*C1CC2c3[nH]c4ccccc4c3CCN2CC1=*,26,2,Ring,-=
*C1CN(*)S(=*)(=*)C12CCN(*)C2,26,5,Ring,--==-
*c1[nH]c2c(c1*)CN(*)CC2,26,3,Ring,---
*c1cc2c(s1)CN(*)CC2*,26,3,Ring,---
*c1ccc2c3c1OC1c4[nH]c5c(*)cccc5c4CC4(*)C(C2)N(*)CCC314,26,4,Ring,----
*c1c2c(nc3ccccc13)C1=Cc3ccccc3C(=*)N1C2,26,2,Ring,-=
*N1CCn2c(cc3c2CCCC3)C1=*,26,2,Ring,-=
*C1CN(*)Cc2ccccc2N1*,26,3,Ring,---
*C1=C(*)c2c(cc(*)c3c(*)c(*)oc23)OC1=*,26,6,Ring,-----=
*c1ccc2c(c1)N(*)C(=*)c1c[nH]nc1-2,26,3,Ring,--=
*c1ccc(*)c2c1NC(=*)NC21CCCCC1,26,3,Ring,--=
*c1ccc2oc3c(*)c4ccccc4nc3c2c1,26,2,Ring,--
*c1ccnc2c1-c1ccccc1C(=*)N2,26,2,Ring,-=
*c1ccc2c(c1)C(*)C1CCN(*)CC21,26,3,Ring,---
*c1nc2c3c(nc(*)n2n1)N(*)C(=*)N3*,26,5,Ring,---=-
*C1CCC2C3CCC4NC(=*)CCC4(*)C3CCC2(*)O1,26,4,Ring,-=--
*c1csc2c(*)cccc12,26,2,Ring,--
*c1cc2c3c(cn(*)c3c1=*)CCN=2,26,3,Ring,--=
*C1=CC(=*)Oc2c3c(c4c(c21)OC(*)(*)C=C4)OC(*)CC3=*,26,6,Ring,-=---=
*C1=Cc2cc(*)c(*)cc2OC1*,26,4,Ring,----
*c1cc(*)c2nc3ccccc3nc2c1*,26,3,Ring,---
*c1ccc2c(c1)Sc1ccccc1O2,26,1,Ring,-
*c1cc(*)c2c(c1)N(*)C(=*)C2(*)*,26,6,Ring,---=--
*C1=C(*)N(*)c2nnnn2C1,26,3,Ring,---
*c1ncc2c(*)nc(*)n2n1,26,3,Ring,---
*c1nc2c([nH]1)CC(*)CNC2=*,26,3,Ring,--=
*C12CCC3C(CCC4=CC(=*)CCC43*)C1CC(=*)C2=*,26,5,Ring,-=-==
*c1nc2ccc3c(c2s1)C(=*)N(*)C=N3,26,3,Ring,-=-
*C1CCC(*)C(*)C1*,26,4,Ring,----
*C1=NC2=C(C(=*)N1*)C1(CCCCC1)Cc1ccccc12,26,3,Ring,-=-
*c1nc(*)c2c(c1*)CCC(*)C2,26,4,Ring,----
*c1cccc2c1CC(*)N2*,26,3,Ring,---
*c1ccc2c(c1)-c1nc(*)ncc1S(=*)(=*)N2*,26,5,Ring,--==-
*C1=CC2(*)c3nc(*)nc(*)c3CCC2C(*)C1=*,26,6,Ring,-----=
*c1ccc2c(c1)NC(=*)C2*,26,3,Ring,-=-
*C1=C2C(=*)N3CCOCC3N(*)N2C=CC1=*,26,4,Ring,-=-=
*=C1C=Nc2ccccc21,26,1,Ring,=
*C1=Nc2nccc(*)c2C(=*)N1,26,3,Ring,--=
*N1C2CC3CCC2(CS1(=*)=*)C3(*)*,26,5,Ring,-==--
*C1CC(=*)c2cnn(*)c2C1,26,3,Ring,-=-
*C1=CN(*)CCC1=*,26,3,Ring,--=
*C1CCC2C3CN(*)C4=CC(=*)CCC4(*)C3CCC12*,26,5,Ring,--=--
*C1C=C2C(*)OC(*)C23C(*)C(*)C(*)C(*)(*)C3C1,26,8,Ring,--------
*C1COCCC12CCN(*)CC2,26,2,Ring,--
*c1cc(*)n2nc(*)cc2c1,26,3,Ring,---
*C1=NC(*)(*)Cc2cc(*)c(*)cc21,26,5,Ring,-----
*N1C(=*)N=C2C(=Cc3ccccc3N2*)C1=*,26,4,Ring,-=-=
*c1ccc2c(c1)N1C(=*)CCC1(*)N(*)C2=*,26,5,Ring,-=--=
*C1=NC2(CO1)c1cc(*)ccc1OC(*)C21COC1,26,3,Ring,---
*c1nn2nnnc2c2ccccc12,26,1,Ring,-
*c1ccc2c(c1)S(=*)(=*)N=S2*,26,4,Ring,-==-
*C1=Nc2cc(*)c(*)cc2N(*)C1=*,26,5,Ring,----=
*c1cc2ncccc2o1,26,1,Ring,-
*C1=C(*)C(=*)N2CC3CCC(*)(CC3)C2=N1,26,4,Ring,--=-
*C1NC(=*)C2CCCN2C(=*)C(*)OC(=*)CCNC(=*)C(*)N(*)C(=*)C(*)N(*)C1=*,26,12,Ring,-==-==--=--=
*C1CCCC(*)CC1,26,2,Ring,--
*c1nc2n(n1)S(=*)(=*)c1ccccc1N2*,26,4,Ring,-==-
*C1=C(*)N2C(=*)C(*)(*)C2SC1,26,5,Ring,--=--
*C1=CCOC(*)C1,26,2,Ring,--
*C1CCC2(*)C(CC(*)C34CC(=*)C(CCC23)C4)C1(*)*,26,6,Ring,---=--
*c1cnon1,26,1,Ring,-
*C1CC(=*)C(*)(*)C2C3CC4CC12CC4(*)O3,26,5,Ring,-=---
*C1CC2(*)C3=C(CCC2C(*)(*)C1*)C1=CCC(*)C1(*)C(*)C3*,26,9,Ring,---------
*c1cc2c3c(c[nH]c3c1=*)CCN=2,26,2,Ring,-=
*C1NC(=*)C2CCCN2C(=*)C(*)NC(=*)C(*)(*)NC1=*,26,8,Ring,-==-=--=
*c1cc2c(cc1*)-c1c(*)c(*)cn1CC2,26,4,Ring,----
*c1cc2c(cc1*)C(*)(*)C(=*)N2,26,5,Ring,----=
*c1cc(*)c2c(c1*)OC(*)(*)C=C2,26,5,Ring,-----
*C1=NC(=*)NC(*)C1=*,26,4,Ring,-=-=
*C1=C(*)C2(*)CCCC(*)(*)C2CC1=*,26,6,Ring,-----=
*c1cc2ncnc(*)c2c(*)c1*,26,4,Ring,----
*c1ccc2c(c1)C(*)(*)OC2=*,26,4,Ring,---=
*C1CCCc2c1[nH]c1ccccc21,26,1,Ring,-
*C1=CC2=NCC(*)CN2C=C1,26,2,Ring,--
*c1ccc2c(c1)Oc1cc(=*)ccc1=N2,26,2,Ring,-=
*c1nc2ccncc2s1,26,1,Ring,-
*c1cc2c(ccn2*)cn1,26,2,Ring,--
*c1cc2c(cc1*)C13CCCCC1C(C2)N(*)CC3,26,3,Ring,---
*c1cc(*)c2c(n1)N(*)C(=*)NC2=*,26,5,Ring,---==
*c1cccc2c1NC(=*)C(=*)C2=*,26,4,Ring,-===
*c1ccc2c(c1)C(=*)N(*)CN2*,26,4,Ring,-=--
*c1cn2c3c(sc2n1)CCCC3,26,1,Ring,-
*C1CC2C(*)(*)C1(*)C13CC(=*)c4ccccc4C21O3,26,5,Ring,----=
*C1(*)CCCCC(=*)N1,26,3,Ring,--=
*C1CC(=*)OC1=*,26,3,Ring,-==
*c1cc2cc(c1)C(=*)N(*)CC(=*)NC1CN(*)CCC1OCc1cccc(c1)O2,26,5,Ring,-=-=-
*N1N=Nc2cc3c(cc2C1=*)N=NN(*)C3=*,26,4,Ring,-=-=
*c1ccc2ncncc2c1,26,1,Ring,-
*C1C(*)C(*)(*)CCN1*,26,5,Ring,-----
*C1CCC2(*)C(CCC3C2CCC2(*)C(*)C(*)C4OC342)C1,26,5,Ring,-----
*c1sc(*)c2c1C(=*)CC2*,26,4,Ring,--=-
*c1cccc2c1NC(*)CC(=*)N2,26,3,Ring,--=
*C1=NNC(=*)NC1=*,26,3,Ring,-==
*C1CCC2(*)C(=*)NC(=*)C12,26,4,Ring,--==
*c1ncc2c(n1)CCCC2,26,1,Ring,-
*c1cc2c(c(*)n1)C(=*)NN=C2,26,3,Ring,--=
*c1sc2nc3c(cc2c1*)CCCCC3,26,2,Ring,--
*N1CC2C3CCC(O3)C2C1,26,1,Ring,-
*C1CC(*)C(=*)N(*)C(*)C1,26,5,Ring,--=--
*c1cc2c(c3c1C(*)C1=C(O3)C(*)(*)C(=*)C(*)(*)C1=*)C(*)C1=C(O2)C(*)(*)C(=*)C(*)(*)C1=*,26,15,Ring,----=--=---=--=
*c1cc2c(cc1*)C(=*)c1c(*)cc(*)c(*)c1O2,26,6,Ring,--=---
*C1C(*)C2CSC(=*)N2C1*,26,4,Ring,--=-
*c1ccc2c(c1)c1c3c(c4c(c1n2*)Cc1ccccc1-4)C(=*)NC3,26,3,Ring,--=
*C1=CSC2C(*)C(=*)N12,26,3,Ring,--=
*C1COC(*)C(*)O1,26,3,Ring,---
*c1cn2nc(*)c(*)nc2n1,26,3,Ring,---
*C1C=CC(*)OO1,26,2,Ring,--
*C1CCC2C(=*)C(=*)OC2C2(*)C(=*)CC(*)C12*,26,7,Ring,-==-=--
*c1ccc2c(c1)Cc1c(*)nn(*)c1-2,26,3,Ring,---
*c1cccc2cc3c(=*)n(*)c(=*)c3cc12,26,4,Ring,-=-=
*c1ccc2c(c1)C1=C(CCCCC1)C(=*)N2*,26,3,Ring,-=-
*c1ccc2nc3c(c(*)c2c1)CCC3,26,2,Ring,--
*c1cc(*)c2c(c1)CCCCCCCC(*)OC2=*,26,4,Ring,---=
*N1CCC2(C1)c1ccccc1S(=*)(=*)N2*,26,4,Ring,-==-
*c1[nH]c2c(c1*)C(=*)N=CN2,26,3,Ring,--=
*c1ccc(*)c2c1CCCN2*,26,3,Ring,---
*N1CCN2C(=*)SN=C12,26,2,Ring,-=
*C1=CN2C(=*)C=CN=C2C=C1,26,2,Ring,-=
*c1ccc2c(c1*)CCC(*)(*)O2,26,4,Ring,----
*c1cc2c(cc1*)C1=C(CN(*)CC1)C(=*)O2,26,4,Ring,---=
*C1N(*)CCC12C(=*)N(*)c1ccccc12,26,4,Ring,--=-
*C1=C(*)C(*)Oc2ccccc21,26,3,Ring,---
*c1nc2c(cc(*)c3ccccc32)o1,26,2,Ring,--
*C1=C2C(*)CCCC2C2C(*)C(=*)N12,26,4,Ring,---=
*N1CCCC2(CNC(=*)O2)C1,26,2,Ring,-=
*c1cc2nc(*)nc(*)n2n1,26,3,Ring,---
*C1=CC(=*)C2CC1C2(*)*,26,4,Ring,-=--
*c1ccc2nc3c(oc4ccccc43)c(*)c2c1,26,2,Ring,--
*c1ccc2c(*)c(*)nnc2c1,26,3,Ring,---
*C1(*)C(*)(*)C1(*)*,26,6,Ring,------
*c1ccc2c(c1)CCS2(=*)=*,26,3,Ring,-==
*c1ccc2c(c1)C(*)c1cccnc1CO2,26,2,Ring,--
*c1c2[n+](cc3c4c(ccc13)OCO4)CCc1cc3c(cc1-2)OCO3,26,1,Ring,-
*c1ncc2c(n1)N(*)C(=*)C21CC1,26,3,Ring,--=
*N1CC2c3ccccc3OCC2(*)C1,26,2,Ring,--
*c1oc2c(c1*)C(*)CCC2,26,3,Ring,---
*c1ccc2c(c1)OC(*)(*)c1[nH]c(*)nc1-2,26,4,Ring,----
*C1=CC(=*)C2CC2C(*)C(*)C(*)C(*)C(*)C(*)C(*)C=COC2(*)Oc3c(*)c(*)c4c(=*)c(c(*)c(=*)c4c3C2=*)NC1=*,26,17,Ring,-=----------=-===
*C1CN(*)C(=*)C1=*,26,4,Ring,--==
*c1nc2c(c(*)c1*)C(=*)N(*)C2,26,5,Ring,---=-
*C1=CC(=*)Oc2c1ccc1c2C(*)C(*)C(*)(*)O1,26,6,Ring,-=----
*C1=Cc2cc3c(cc2NC1=*)OCO3,26,2,Ring,-=
*N1C(=*)C2(CC(=*)C(=*)O2)c2ccccc21,26,4,Ring,-===
*c1cc(*)c2c(c1)C(=*)NC(*)N2,26,4,Ring,--=-
*N1CCc2cnccc21,26,1,Ring,-
*C1C2C3CC4C1C1C2CC3C41,26,1,Ring,-
*C1=C(*)C(=*)N(*)C(*)C1,26,5,Ring,--=--
*c1ccc2cccc(*)c2c1*,26,3,Ring,---
*C1C(=*)N(*)N=Cc2ccccc21,26,3,Ring,-=-
*c1n[nH]c2c1CCCCC2,26,1,Ring,-
*C1CCC2C1C1C(CCC2(*)*)C1(*)*,26,5,Ring,-----
*C1=C(*)N(*)C(*)NC1=*,26,5,Ring,----=
*C1C2CCCC12,26,1,Ring,-
*c1nc2[nH]c(*)nc(*)c-2n1,26,3,Ring,---
*N1CC2(CCNCC2)C1,26,1,Ring,-
*C1=CC(=*)Oc2c1cc1c(*)c(*)oc1c2*,26,5,Ring,-=---
*N1CCC2(C1)NC(=*)N(*)C2=*,26,4,Ring,-=-=
*c1nc2c(c(*)c1*)C(=*)CC(*)(*)C2,26,6,Ring,---=--
*C1CC2C3(*)CC(=*)C(=*)C(*)(*)C3CCC2(*)C2(*)CCC34CCC(*)(*)CC3C12OC4=*,26,11,Ring,--==------=
*c1ccc2c(=*)ccc(=*)c2c1,26,3,Ring,-==
*c1ccc2c(c1)C1=C(NC(=*)N1*)C(=*)O2,26,4,Ring,-=-=
*C1c2ccccc2-n2nncc2CN1*,26,2,Ring,--
*c1ccc2c(c1)C(*)(*)CC(*)N2,26,4,Ring,----
*c1cc(*)c2c(c1)OC(=*)C=C2,26,3,Ring,--=
*c1ccc2nc(*)c3nc(*)nn3c2c1,26,3,Ring,---
*c1ccc2c3c1C(*)CN3C(=*)C=C2,26,3,Ring,--=
*[N+]12CCC(CC1)CC2,26,1,Ring,-
*c1cccc2c1Oc1ncccc1N(*)C2,26,2,Ring,--
*c1ccc2c(c1)CCc1c-2noc1*,26,2,Ring,--
*C1C(=*)NC(=*)C1*,26,4,Ring,-==-
*C1CCCc2nn(*)cc21,26,2,Ring,--
*c1cc2ccc3c(c2o1)C=CC(*)(*)O3,26,3,Ring,---
*C1N(*)C1(*)*,26,4,Ring,----
*C1CCC(*)N(*)CC1=*,26,4,Ring,---=
*C1CN(*)CCC12CCN(*)CC2,26,3,Ring,---
*c1ccc2c(c1)CN1CN2Cc2cc(*)ccc21,26,2,Ring,--
*c1sc2nc3c(c(*)c2c1*)CCC3,26,3,Ring,---
*C1CCC2(*)C3=CCC4C(*)(*)C(=*)CCC4(*)C3=CCC12*,26,7,Ring,----=--
*C1=C(*)c2cc(*)c(*)nc2N(*)C1=*,26,6,Ring,-----=
*C1(*)CS(=*)(=*)C2(CCCCC2)C(=*)N1,26,5,Ring,--===
*C1CN=NN1*,26,2,Ring,--
*N1C(=*)C(*)(*)c2c1ccc1ccccc21,26,4,Ring,-=--
*C1=Cc2cc(*)c(*)cc2N(*)C1=*,26,5,Ring,----=
*C1OC(=*)OC1(*)*,26,4,Ring,-=--
*C1CC23OCOC24C(*)C2C5(*)CCC(*)C2(C2CC1C(*)C23)C4N(*)C5,26,6,Ring,------
*c1cc(*)c2c(c1)CCC(=*)N2,26,3,Ring,--=
*C1CC2CC3(CCC4C(*)(*)CCCC4(*)C13)C(*)C2=*,26,6,Ring,-----=
*N1CCC2c3ccccc3CCC2C1,26,1,Ring,-
*c1c(*)c(=*)c2c(c(*)c3n2CCC3*)c1=*,26,6,Ring,--=--=
*C1CCC2C3CC=C4CC(=*)CCC4(*)C3CCC12*,26,4,Ring,-=--
*C1=NC2=C(C(=*)N1)C1CCCN1C(=*)N2*,26,4,Ring,-==-
*C1(*)CS(=*)(=*)C1,26,4,Ring,--==
*C1=Nc2c(*)nc3ccc(*)cc3c2C(=*)N1*,26,5,Ring,---=-
*C1=NC(=*)NC(*)C1*,26,4,Ring,-=--
*c1ccc2c(*)cc3c(c2c1)C(=*)NC=C3,26,3,Ring,--=
*c1ccc2c(c1)Nc1cc(*)c(*)cc1NC2=*,26,4,Ring,---=
*c1nc2c3c(c(*)c(*)cc3n1)OCC1CN(*)CCN21,26,4,Ring,----
*c1ccc2c(c1)C(=*)NNC2=*,26,3,Ring,-==
*c1cccc2nc3c(*)ccc(*)c3nc12,26,3,Ring,---
*C1C2CCC3C1(C(=*)OCC31C(*)CCC(*)(*)C1*)C(=*)C2=*,26,8,Ring,-=----==
*c1cnc2c(n1)N(*)C(=*)CN2,26,3,Ring,--=
*C1=NC2(CO1)c1cc(*)ccc1OCC21CC1,26,2,Ring,--
*c1cc2cnc(*)nc2c(*)n1,26,3,Ring,---
*C1=C2C(=*)c3c(*)ccc(*)c3OC2(*)C(*)C(*)C1,26,7,Ring,-=-----
*c1cc2c(c(*)c1*)C=CC(=*)O2,26,4,Ring,---=
*C1=CN(*)c2nc(*)nn2C1=*,26,4,Ring,---=
*C1CC(=*)Nc2ncnn21,26,2,Ring,-=
*c1cc2c(c(*)n1)CN(*)C2=*,26,4,Ring,---=
*c1cc2c(cn1)sc1ccccc12,26,1,Ring,-
*OC(=O)COC(*)=O,26,2,Linker,--
*N=CC=C(*)O,26,2,Linker,--
*CCC(=C)C(C(C)=O)C(C)C*,26,2,Linker,--
*CNCCC(N)C(*)=O,26,2,Linker,--
*NCCNC(=S)N*,26,2,Linker,--
*CCCN(*)CCC,26,2,Linker,--
*CC(*)(*)N*,26,4,Linker,----
*CON=C(*)N,26,2,Linker,--
*CCCNC(=O)C(*)CC,26,2,Linker,--
*CC(C)(C)C(*)=O,26,2,Linker,--
*C(*)NC(C)CC(N)=O,26,2,Linker,--
*C(=O)NC(CCN)C(=O)N(*)C,26,2,Linker,--
*OCCON=C(*)C,26,2,Linker,--
*COC(=O)CCNS(*)(=O)=O,26,2,Linker,--
*C(*)=CCCCCC,26,2,Linker,--
*CS(=O)(=O)CCC(=O)N*,26,2,Linker,--
*SCC(O)=C(*)C#N,26,2,Linker,--
*CCNC(C*)CCC,26,2,Linker,--
*C(=O)C(CC(C)C)NS(*)(=O)=O,26,2,Linker,--
*C=CCOC*,26,2,Linker,--
*NC(=O)CN(C)CCO*,26,2,Linker,--
*CN(CC=C)CC(*)(O)C*,26,3,Linker,---
*N=C(*)N=*,26,3,Linker,--=
*CC(NC(=O)CC(*)NC(*)=O)B(O)O,26,3,Linker,---
*C=CC(=O)OC(C)C*,26,2,Linker,--
*NC(NC(*)=O)(C(=O)OCC)C(F)(F)F,26,2,Linker,--
*NC(=O)COC(=O)CCS*,26,2,Linker,--
*NC(=O)CC(C)=NNC(=O)CO*,26,2,Linker,--
*NC(=O)C(*)C#N,26,2,Linker,--
*COCC(*)CC(C)C,26,2,Linker,--
*C(=O)N(*)CC(N)CC(C)C,26,2,Linker,--
*CCCCNCC(*)C,26,2,Linker,--
*OC(CCC(*)C)C(C)C,26,2,Linker,--
