smiles,occurrence,degree,type,bonds
*c1ccc(-c2cncnc2*)cc1,37,2,Ring,--
*c1ccc2c(c1)C(*)(*)CN2*,37,4,Ring,----
*c1cccc(-c2cncnc2*)c1,37,2,Ring,--
*c1nnc2n1CCCN(*)C2,37,2,Ring,--
*c1ncnc2[nH]c(-c3cnn(*)c3)cc12,37,2,Ring,--
*c1ccc(*)c2c1NC(=*)CO2,37,3,Ring,--=
*C1=CCN(*)C(*)C(=*)N1*,37,5,Ring,---=-
*C1=CC(c2ccc3c(c2)OCO3)CC(*)O1,37,2,Ring,--
*c1ccc(-c2c(*)nn3c(*)cc(*)nc23)c(*)c1,37,5,Ring,-----
*c1c(*)n(-c2ccccc2)c2ccccc12,37,2,Ring,--
*c1ccc(-c2cc(*)c(*)cc2*)c(*)c1,37,5,Ring,-----
*N1C(=*)C(=*)N(C2CCCC2)C1=*,37,4,Ring,-===
*c1ccc2c3cccc4cccc(c5cccc1c52)c43,37,1,Ring,-
*C1(*)CCCC1=*,37,3,Ring,--=
*C1=C(*)N(c2ccc(*)cc2)C=CC1=*,37,4,Ring,---=
*c1csc2cncnc12,37,1,Ring,-
*c1ccc2c(c1)C(=*)CCC2,37,2,Ring,-=
*n1cc2ccccc2n1,37,1,Ring,-
*c1ccc(-n2c(=*)c3cccc(*)c3c2=*)c(*)c1,37,5,Ring,-=-=-
*C1=Nc2cc(-c3cccc(*)c3)sc2C(=*)N1*,37,4,Ring,--=-
*c1ncc2c(n1)N(*)C(*)c1nnc(*)n1-2,37,4,Ring,----
*c1ccc(N2CCNC(=*)C2)cc1,37,2,Ring,-=
*c1cnc2n1CCCC2,37,1,Ring,-
*c1cc(=*)c2c(c(*)cn2*)c1=*,37,5,Ring,-=--=
*C1CCC2C3CCC4=CC(=*)CCC4C3CCC12*,37,3,Ring,-=-
*c1ccc2c(*)c3nc(*)ccc3nc2c1,37,3,Ring,---
*=C1NC(=*)C(=*)O1,37,3,Ring,===
*c1ccc2[nH]cc(C3=CCC(*)CC3)c2c1,37,2,Ring,--
*c1ccc2c(n1)CNC(=*)N2c1c(*)cccc1*,37,4,Ring,-=--
*c1c2c(cc3c(N4C(=*)OCC4*)noc13)CC1(C(=*)NC(=*)NC1=*)C1C(*)OC(*)CN21,37,8,Ring,-=-===--
*c1ccc(N2CC3CC(*)CN3C2=*)cc1,37,3,Ring,--=
*c1nn(-c2ccc(N3CCCCC3)nn2)c(*)c1*,37,3,Ring,---
*C1CC2CCN1CC2,37,1,Ring,-
*c1sc2nc(-c3ccccc3)cn2c1*,37,2,Ring,--
*c1nc2c(s1)CCCN2*,37,2,Ring,--
*N1CCC(c2cc3c(-c4cnn5ncccc45)ccnc3[nH]2)C1,37,1,Ring,-
*c1cc2nc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)c2s1,37,1,Ring,-
*C1CCC2C3CC=C4CC(*)(*)CCC4(*)C3CCC12*,37,5,Ring,-----
*C1CCC(c2ccccc2)N1*,37,2,Ring,--
*c1ccc2c(c1*)CCCO2,37,2,Ring,--
*c1ccc(C2COC(c3c(*)cccc3*)=N2)c(*)c1,37,4,Ring,----
*c1cccc2c1OC(*)CO2,37,2,Ring,--
*C1CNCCN1,37,1,Ring,-
*N1CC2CCC1CN(c1ncccn1)C2,37,1,Ring,-
*c1ccc2c(c1)C(c1ccccc1*)=NCc1nnc(*)n1-2,37,3,Ring,---
*c1cc2c(c(*)c1*)OC(=*)C=C2,37,4,Ring,---=
*C1C(=*)N(*)c2ccccc2N(*)C1=*,37,5,Ring,-=--=
*c1c[nH]c2nncc-2c1*,37,2,Ring,--
*c1ccc(*)c(-c2nc3ccccc3o2)c1,37,2,Ring,--
*C1(c2ncccn2)CC1,37,1,Ring,-
*c1ccc(*)c(-c2nc(*)c(*)o2)c1,37,4,Ring,----
*c1cc(-c2ccccn2)nc(*)n1,37,2,Ring,--
*c1cc2ccn(*)c2cn1,37,2,Ring,--
*c1cc(*)c(-c2ccccc2)cc1*,37,3,Ring,---
*C1=C(*)C(c2ccc(*)cc2)CC(=*)N1,37,4,Ring,---=
*c1ccc(-c2ccc3c(c2)c(*)cn3*)cc1,37,3,Ring,---
*C1=C(*)C2(*)C(*)=C3C(=*)c4c(ccc(*)c4*)C(*)C3C(*)C2C(*)C1=*,37,11,Ring,----=-----=
*c1cc(*)c2c(*)csc2c1,37,3,Ring,---
*c1ccnc(-n2ccnc2)n1,37,1,Ring,-
*c1ccc(C2=NN(*)C(c3ccc4c(c3)OCO4)C2)cc1,37,2,Ring,--
*c1cc2c([nH]1)C(=*)C=C1N(*)CC3CC123,37,3,Ring,-=-
*C1=CCCC2C1(*)C(*)C(*)C(*)(*)C2(*)*,37,8,Ring,--------
*C1=C(c2c(*)cc(*)cc2*)C(=*)OC12CCCC2,37,5,Ring,----=
*c1cccc2c1N(*)C(=*)C(=*)C2=*,37,5,Ring,--===
*c1ccc(-c2nc3c(c4c2CC(c2ccccc2)OC4)CN(*)CC3)c(*)c1,37,3,Ring,---
*C1NC(=*)C(*)C(*)OC(=*)C(*)NC(=*)C(*)N(*)C(=*)C(*)N2C(=*)C(CCC2*)NC1=*,37,14,Ring,-=--=-=--=-=-=
*c1ccc(N2C(=*)Oc3ccc(*)cc3C2=*)cc1,37,4,Ring,-=-=
*N1CC(=*)N2CCCC2C1=*,37,3,Ring,-==
*c1ccc2c(c1)NC1=C(C2=*)C(=*)N(*)NC1=*,37,5,Ring,-==-=
*c1nn(*)c2nc3c(*)cccc3cc12,37,3,Ring,---
*c1ncnc2cnc(N3CCCC3)nc12,37,1,Ring,-
*C1CCCS1(=*)=*,37,3,Ring,-==
*c1ccccc1-c1cn2c(*)csc2n1,37,2,Ring,--
*N1CCCSC1=*,37,2,Ring,-=
*c1cccc(-c2ccc3ncn(*)c3c2)c1,37,2,Ring,--
*c1ccc(N2C(=*)N(*)C(=*)C2*)cc1,37,5,Ring,-=-=-
*c1ccc2c(c1)OC(c1ccc3c(c1)OCO3)C(*)C2=*,37,3,Ring,--=
*C1CC(*)N(*)C1*,37,4,Ring,----
*C1=CC(=*)Oc2cc(*)c3c(c21)OC(*)(*)C=C3,37,5,Ring,-=---
*c1nc2cc[nH]cc-2n1,37,1,Ring,-
*c1cc(N2CCC(*)CC2)ccn1,37,2,Ring,--
*c1nc(*)c2ncn(C3COC(*)O3)c2n1,37,3,Ring,---
*c1ccc2c3c(=*)c4cc(*)cnc4c=3n(*)c(=*)c2c1,37,5,Ring,-=--=
*c1cc(*)c2nc(*)c(-c3ccc(*)c(*)c3)n2n1,37,5,Ring,-----
*C12CCCN(CC1)C2,37,1,Ring,-
*c1ccc(-c2nc3ccc(*)cn3c2*)c(*)c1,37,4,Ring,----
*c1ccc2c(c1)OCC21CCN(*)CC1,37,2,Ring,--
*c1ccc(*)c(-c2n[nH]cc2*)c1,37,3,Ring,---
*c1cc(-c2c(*)cccc2*)n(C2CCCC2)n1,37,3,Ring,---
*c1c2c(nc3ccccc13)N(*)CC2,37,2,Ring,--
*C1CN(*)CCN1C1CCN(*)CC1,37,3,Ring,---
*c1ccc(*)c(-n2ccn3nc(-c4cccnc4)cc23)c1,37,2,Ring,--
*c1ccc2c(c1)C(=*)c1c(*)ccc(*)c1S2,37,4,Ring,-=--
*C1=C2C3OC(=*)C(*)C3CCC2(*)C=CC1=*,37,5,Ring,-=--=
*C1CCCC(*)(*)C1*,37,4,Ring,----
*c1ccc2c(c1)OC1(CCCCC1)O2,37,1,Ring,-
*c1nc(C2CC2)nc2ccccc12,37,1,Ring,-
*C1COC(*)(*)C(*)C1*,37,5,Ring,-----
*C1CCCC(=*)N1*,37,3,Ring,-=-
*c1nn(-c2ccc(N3CCOCC3)nn2)c(*)c1*,37,3,Ring,---
*c1nc(C2=CCN(*)CC2)nc(N2CCOCC2)n1,37,2,Ring,--
*c1ccc2ncc(-c3cnn(*)c3)cc2c1,37,2,Ring,--
*c1ccc2c(c1)NC(=*)CC(=*)N2,37,3,Ring,-==
*c1cnc(N2CCCC2)nc1,37,1,Ring,-
*c1ccc2cccc(N3CCN(*)CC3)c2c1,37,2,Ring,--
*c1cc(-c2nccc3c(*)c(*)oc23)ccn1,37,3,Ring,---
*c1cc(*)c2c(c1)C(*)(*)C(=*)N2,37,5,Ring,----=
*c1ccc(C2C(*)C(c3ccc(*)cc3)C2*)cc1,37,4,Ring,----
*c1ncc2c(*)nc(*)nc2n1,37,3,Ring,---
*c1ncccc1-c1ccc2c(c1)N(*)C(=*)c1cn[nH]c1-2,37,3,Ring,--=
*c1cccc(-c2cc(*)ccn2)c1,37,2,Ring,--
*c1cccc2cc(*)n(*)c12,37,3,Ring,---
*c1nc(*)n(-c2ccccc2*)n1,37,3,Ring,---
*c1ccc2c(c1)CCc1ccccc1C2=*,37,2,Ring,-=
*c1nc(*)c(-c2ccccc2)[nH]1,37,2,Ring,--
*c1ccc(-n2nc(*)nc2-c2ccc3c(c2)N(C2CCCC2)C(*)C(=*)N3*)cc1,37,5,Ring,---=-
*c1ccc(C2=CC(=*)Oc3cc(*)ccc32)c(*)c1,37,4,Ring,-=--
*c1nnc2n1C=CN(c1ccccc1)C2=*,37,2,Ring,-=
*c1cccc(-c2c(*)c3n(c2*)CCN(*)C3)c1,37,4,Ring,----
*c1cccc(*)c1C1CCCCC(=*)N1*,37,4,Ring,--=-
*C1=C(c2cccc(*)c2)C(c2ccc(*)cc2)Oc2ccc(*)cc21,37,4,Ring,----
*C1=Cc2cccnc2C(N2CCN(*)CC2)c2ccc(*)cc21,37,3,Ring,---
*c1ccc2nc(N3CCCCC3)sc2c1,37,1,Ring,-
*c1ccc2c(c1)Cc1cccc(C3=CC(=*)C=C(N4CCOCC4)O3)c1S2,37,2,Ring,-=
*C1=CC(=*)N(c2cccc(*)c2)N=C1*,37,4,Ring,-=--
*c1ccc(N2CC(*)OC(*)C2)cc1,37,3,Ring,---
*C1=CC(=*)Oc2c1ccc1c(*)cccc21,37,3,Ring,-=-
*C1CC(=*)Nc2ccccc21,37,2,Ring,-=
*C1CCCC2=C1C=CC(=*)N2*,37,3,Ring,-=-
*c1sc2c(c1*)C(=*)N1CCCCCC1=N2,37,3,Ring,--=
*C1=NN2C(=*)c3cc(*)ccc3N=C2c2ccccc21,37,3,Ring,-=-
*c1nonc1-n1nnc(*)c1-c1ccccc1,37,2,Ring,--
*c1cccc(C23CCCC(C2*)N(*)CC3)c1,37,3,Ring,---
*c1sccc1C1CC1,37,1,Ring,-
*n1cc2c(n1)CCCCC2,37,1,Ring,-
*c1[nH]nc(-c2ccccc2)c1*,37,2,Ring,--
*c1ncc(*)c(N2CCOCC2)n1,37,2,Ring,--
*c1ccc(-c2[nH]c3cc(*)cc4c3c2CCNC4=*)cc1,37,3,Ring,--=
*C1=Nc2c(*)cc(*)cc2C(=*)N1*,37,5,Ring,---=-
*c1csc2c1CCC(*)C2,37,2,Ring,--
*c1c[nH]c2ccc(C3=CCN(*)CC3)cc12,37,2,Ring,--
*C1=C(c2ccccc2)C(=*)N(*)C1,37,3,Ring,-=-
*c1cc(*)c(N2CCn3c2nc(*)c3*)c(*)c1,37,5,Ring,-----
*N1C(=*)C(c2ccccc2)Oc2cccnc21,37,2,Ring,-=
*C=CC(=O)NC(*)=S,37,2,Linker,--
*CN(*)C(=O)CCl,37,2,Linker,--
*NC(=O)CCCCCCCS*,37,2,Linker,--
*NC(*)=NS(*)(=O)=O,37,3,Linker,---
*CNC(S)=NNC(*)=O,37,2,Linker,--
*COCCCS(=O)(=O)NC(*)C,37,2,Linker,--
*CN(C*)CCC#N,37,2,Linker,--
*NC(=O)N(C)C(*)C,37,2,Linker,--
*CN(C*)CCN(C)C,37,2,Linker,--
*COC(=O)CCC(*)C,37,2,Linker,--
*CN(*)CCN*,37,3,Linker,---
*OCCCCOC(*)=O,37,2,Linker,--
*CCNC(=O)NS(*)(=O)=O,37,2,Linker,--
*NC(=O)CC(C)(C)NCC(*)=O,37,2,Linker,--
*CC(=O)NC(=N)NC(C*)C(=O)N*,37,3,Linker,---
*P(*)*,37,3,Linker,---
*CC(*)(*)NC(=O)N*,37,4,Linker,----
*CCC(=O)C(*)N*,37,3,Linker,---
*NN=C(*)C(C)=O,37,2,Linker,--
*CC(NC(=O)OC(C)(C)C)C(O)CNCC(O)C(C*)NC(=O)OC(C)(C)C,37,2,Linker,--
*CCCNC(=O)NCC*,37,2,Linker,--
*CC(NC(=O)C(NC(=O)C(C*)NC(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)CNC)C(C)C)C(C)CC)C(*)=O,37,3,Linker,---
*CCCNCCO*,37,2,Linker,--
*C(*)=C(*)C#N,37,3,Linker,---
*CNC(=O)C(*)N,37,2,Linker,--
*CCC(C)O*,37,2,Linker,--
*C=[N+]([O-])C*,37,2,Linker,--
*OCCCCCCCCCCO*,37,2,Linker,--
*OCOC(*)=O,37,2,Linker,--
*C(=O)NC(*)CCCNC(=N)CCl,37,2,Linker,--
*NC(NC(*)=O)C(Cl)(Cl)Cl,37,2,Linker,--
*CN(CCC#N)S(*)(=O)=O,37,2,Linker,--
*NC(C)CCCNC(*)=O,37,2,Linker,--
*CNC(=O)C(*)O,37,2,Linker,--
*CCC(=O)NC(*)C*,37,3,Linker,---
*CN(C)CCC(=O)N*,37,2,Linker,--
*CCNC(=O)C(=O)NCC(*)S(*)(=O)=O,37,3,Linker,---
*COP(=O)(O*)OC*,37,3,Linker,---
*COC(=O)NC(C*)CC(O)C(C*)NC(=O)C(NC(=O)OC*)C(C)C,37,4,Linker,----
*NC(*)CNC,37,2,Linker,--
*CN(CC(*)(O)C*)C(C)C,37,3,Linker,---
*C(=O)NC(*)CCCNC(=N)CF,37,2,Linker,--
*CC(CC)NS(*)(=O)=O,37,2,Linker,--
*CC(O)C(C*)NC(=O)C(CC(N)=O)NC(*)=O,37,3,Linker,---
*CNC(=*)CC,37,2,Linker,-=
*CN(*)CC(C)(C)C,37,2,Linker,--
*C(=O)NCC(=O)NCC(*)*,37,3,Linker,---
*C(C)COC(C)=O,37,1,Sub,-
*CC(CC)CCCC,37,1,Sub,-
*CC(=O)NC(N)=O,37,1,Sub,-
*CC(CF)OCP(=O)(O)O,37,1,Sub,-
*NCCCCCCCCCCCCCCCCCC,37,1,Sub,-
*OC(=O)CC(C)(C)C,37,1,Sub,-
*NC(=O)CNC(=O)OC(C)(C)C,37,1,Sub,-
*=NCC=C,37,1,Sub,=
*C(=O)NOCC,37,1,Sub,-
*C(C)(C)C(NC)C(=O)NC(C(=O)N(C)C(C=C(C)C(=O)O)C(C)C)C(C)(C)C,37,1,Sub,-
*CC(N)CO,37,1,Sub,-
*C(O)CN(CCCCCC)CCCCCC,37,1,Sub,-
*NC(=O)C(C)Cl,37,1,Sub,-
*N(C)C(=O)NC(C)C,37,1,Sub,-
*NC(=O)C(=O)OC,37,1,Sub,-
*N(CCC(C)C)C(=O)CCl,37,1,Sub,-
*C(=S)NCC,37,1,Sub,-
*CC(=O)NCC=C(C)CCC=C(C)C,37,1,Sub,-
*C#CCC,37,1,Sub,-
*[131I],37,1,Sub,-
*OCC(O)C(O)C(O)C(O)CO,37,1,Sub,-
*N(O)C=O,37,1,Sub,-
*NS(=O)(=O)C(F)F,37,1,Sub,-
*=NCCCCCCCC,37,1,Sub,=
*C(O)C(N)CO,37,1,Sub,-
*NC(=O)C(N)CCC(=O)O,37,1,Sub,-
*C(C(=O)O)C(C)(C)C,37,1,Sub,-
*C=NNC(N)=NO,37,1,Sub,-
*S(=O)(=O)C(F)(F)C(F)F,37,1,Sub,-
*CC(C)CCC=C(C)C,37,1,Sub,-
*S(=O)(=O)N(C)CC,37,1,Sub,-
*C=CCCCCCC,37,1,Sub,-
*CNCCCP(=O)(O)O,37,1,Sub,-
*CCCS(=O)(=O)[O-],37,1,Sub,-
*CC(=O)NCC(=O)OCC,37,1,Sub,-
*OCC[N+](C)(C)C,37,1,Sub,-
*C(O)C(F)F,37,1,Sub,-
*OC(C)CO,37,1,Sub,-
*C(N)=NC(C)C,37,1,Sub,-
*SC(F)(F)C(F)F,37,1,Sub,-
*NNC(N)=S,37,1,Sub,-
*C1c2c(cnn2*)CCN1*,36,3,Ring,---
*c1ccc(C2C=C(c3ccccc3)Nc3nc(*)nn32)cc1,36,2,Ring,--
*C1=Nc2c(sc3ccc(*)cc23)C(=*)N1,36,3,Ring,--=
*N1C=Nc2c(cnc3ccccc23)C1=*,36,2,Ring,-=
*c1ccc2c(c1)sc1nc(*)cn12,36,2,Ring,--
*c1ccnc(-n2ccnc2*)c1,36,2,Ring,--
*N1CCN(C2=CC=CC=CC2=*)CC1,36,2,Ring,-=
*c1ccc2c(*)nn(*)c2n1,36,3,Ring,---
*c1ccc(-c2nc3c(ccc4ccccc43)o2)cc1,36,1,Ring,-
*c1cccc2c1NCC(*)(*)C2,36,3,Ring,---
*c1ccc(N2C(=*)Nc3ccccc3C2=*)cc1,36,3,Ring,-==
*c1ccc(N2CCN(*)CC2)nc1*,36,3,Ring,---
*N1CCC=N1,36,1,Ring,-
*c1ncccc1C1CCN(*)CC1,36,2,Ring,--
*c1cccn1-c1nccs1,36,1,Ring,-
*c1ccc2c(c1)C(*)N(*)S2(=*)=*,36,5,Ring,---==
*c1cc(*)nc(N2CCOCC2)c1,36,2,Ring,--
*c1cn(C2c3c(c4ccccc4c(=*)c3=*)OC2(*)*)nn1,36,5,Ring,-==--
*C1CC2CC1CC2*,36,2,Ring,--
*c1ccc(C2Oc3ccc(*)cc3C2*)cc1,36,3,Ring,---
*c1nc2[nH]c(=*)c(=*)c2c(*)c1*,36,5,Ring,-==--
*c1ccc(-n2c(-c3ccccc3)nc(=*)c2=*)cc1,36,3,Ring,-==
*C1=CC=C(c2ccco2)NC1=*,36,2,Ring,-=
*N1CCN(C2CC(=*)N(*)C2=*)CC1,36,4,Ring,-=-=
*C1CN2C(=*)Nc3cccc(c32)CN1*,36,3,Ring,-=-
*c1cc(*)cc(N2CCC(*)CC2)c1,36,3,Ring,---
*c1ncc(-c2ccc(C3(c4noc(-c5cnn(*)c5)n4)CCC3)cn2)cn1,36,2,Ring,--
*c1cccc(*)c1-c1nc2c(*)cccc2n1*,36,4,Ring,----
*C1=CCC(c2ccc(*)cc2)N(*)C1,36,3,Ring,---
*c1ccc(-c2nc3c([nH]2)NC(=*)N(*)C3=*)cc1,36,4,Ring,-=-=
*C1CNc2ccnn2C1,36,1,Ring,-
*c1ccc2c(c1)C(=*)OC2*,36,3,Ring,-=-
*C1=Cc2ccc(*)cc2C(=*)C1c1nnc(*)[nH]1,36,4,Ring,--=-
*c1ncc2c(c1*)C=CN(*)C2=*,36,4,Ring,---=
*c1ccc2c(c1)OCCC2=*,36,2,Ring,-=
*c1n[nH]c2ccc(-c3cn(*)nn3)cc12,36,2,Ring,--
*c1cccc(-c2ccc3nc(*)nc(*)c3c2)c1,36,3,Ring,---
*C1=CC2C(=CCC3C2(*)C(=*)CC2(*)C(*)C(*)CC32*)C(*)(*)C1=*,36,10,Ring,--=------=
*C1OCCc2cn(*)nc21,36,2,Ring,--
*c1ccc2c(c1)S(=*)(=*)N=C1CCCCCN12,36,3,Ring,-==
*C1CCN(c2ncnc3c2ncn3*)C1,36,2,Ring,--
*c1ccc2c(*)ncc(*)c2c1,36,3,Ring,---
*c1ccc2c(c1)C(=*)N(*)C=C2,36,3,Ring,-=-
*c1cc(-c2nc3ccccc3n2*)cc2c1nc(*)n2*,36,4,Ring,----
*c1ccc(C2CCN(*)C2)cc1*,36,3,Ring,---
*c1nc(N2CCOCC2)nc2c1ncn2*,36,2,Ring,--
*c1ncnc2cc[nH]c12,36,1,Ring,-
*C1=C(*)C(c2ccc(*)o2)N(*)C1=*,36,5,Ring,----=
*c1ccc2c(c1)c(=*)c1cccc3ccnc2c31,36,2,Ring,-=
*c1noc(-c2ccco2)n1,36,1,Ring,-
*c1nc2ccc(-c3cnc(*)c(*)c3)cn2n1,36,3,Ring,---
*N1N=C(C2=Cc3ccccc3OC2=*)CC1c1ccccc1,36,2,Ring,-=
*c1ccc(-n2nc3cc(*)c(C4CC4)cc3c2*)cc1,36,3,Ring,---
*C1=C(*)C(c2ccccc2)N(*)C(c2ccccc2)C1,36,3,Ring,---
*c1ccc(N2CCN(c3cc(*)ccc3*)CC2)c(*)c1,36,4,Ring,----
*c1nccc(-c2ccccc2*)n1,36,2,Ring,--
*C1=C(*)C(*)N(*)C1=*,36,5,Ring,----=
*C1=CC(=*)CC(c2ccc(*)cc2)C1,36,3,Ring,-=-
*N1C2CCC1c1c([nH]c3ccccc13)C2,36,1,Ring,-
*c1cnc2c(c1)OCCO2,36,1,Ring,-
*C1=C(*)C(c2ccc(*)cc2*)N(*)C1=*,36,6,Ring,-----=
*c1ccc(-c2cc(-c3ccc(*)cc3)on2)cc1,36,2,Ring,--
*c1cncc(-c2ccc3nc(*)nn3c2)c1,36,2,Ring,--
*C1CCC2(*)C(CCC3C2CCC2(*)C(*)C(*)CC32)C1,36,5,Ring,-----
*c1ccc(-c2sc3c(ccc4[nH]ncc43)c2*)c(*)c1,36,3,Ring,---
*C1=CCC(*)C(*)C1,36,3,Ring,---
*c1cc(-c2nn(*)cc2*)nc(*)n1,36,4,Ring,----
*c1ccc2c(c1)[nH]c1ccc(*)cc12,36,2,Ring,--
*N1CCN(C2CCCC2)C(=*)C1,36,2,Ring,-=
*c1ccc2c(c1)NC(=*)C2,36,2,Ring,-=
*c1nc(C2=CN(*)c3cc(N4CCN(*)CC4)c(*)cc3C2=*)cs1,36,5,Ring,----=
*c1ncc2c(n1)N(*)C(=*)C(c1ccccc1*)=C2,36,4,Ring,--=-
*c1ncnc2c1C(=*)N(c1ccc(C3CCC(*)CC3)cc1)CCO2,36,3,Ring,-=-
*C1CCCN(C2CCCC2)C1,36,1,Ring,-
*c1ccc2c(c1)C1(CCN(*)CC1)OC(=*)N2,36,3,Ring,--=
*c1ccc2c(c1)C(=*)N=C(N1CCN(*)CC1)S2,36,3,Ring,-=-
*N1CCCC(c2ncc[nH]2)C1,36,1,Ring,-
*c1ccc(-c2ccc(*)s2)nc1,36,2,Ring,--
*c1ncc2c(n1)CC(*)(*)CC2=*,36,4,Ring,---=
*c1cc(-c2n[nH]c(*)n2)ccn1,36,2,Ring,--
*c1ccc(-c2ncnc3[nH]cc(*)c23)cc1,36,2,Ring,--
*C1C2CC3OC(=*)C1C3C2,36,2,Ring,-=
*C1=CC(*)=C2CCC(*)N2C1=*,36,4,Ring,---=
*N1CCCC(c2ccn[nH]2)C1,36,1,Ring,-
*C1=NNC(=*)N1c1ccccc1,36,2,Ring,-=
*C1=C(*)c2c(*)cccc2N(*)C1=*,36,5,Ring,----=
*C1CC23CCC4C(*)(*)CCCC4(*)C2CCC1C3,36,4,Ring,----
*c1nc2c(*)cc(*)c(*)n2n1,36,4,Ring,----
*c1ccc(-c2cc(*)c(*)nn2)cc1,36,3,Ring,---
*C1CCN(C2Cc3ccccc3CC2*)CC1,36,2,Ring,--
*C1=CN2C(=*)C(*)=C(*)N=C2C=C1,36,4,Ring,-=--
*C1C2CCC3C45C=CCC(*)(*)C4C(OC5)C(=*)C13C(=*)C2=*,36,6,Ring,---===
*N1C=NC=CC1=*,36,2,Ring,-=
*c1c[nH]cc1*,36,2,Ring,--
*N1C(=*)c2c(nc(N3CCOCC3)n2*)N(*)C1=*,36,5,Ring,-=--=
*C1=CC2=C(CCCC2=*)NC1=*,36,3,Ring,-==
*c1cccc2c1N(*)C(=*)C2(*)*,36,5,Ring,--=--
*c1ccc(*)c(-c2ccc(*)s2)c1,36,3,Ring,---
*c1ccccc1-c1ccsc1,36,1,Ring,-
*c1ccc(-c2nc3ccccn3c2-c2cn(*)nn2)cc1,36,2,Ring,--
*C1CCCC12CN(*)CCO2,36,2,Ring,--
*C1CCC2(CC1)COC(*)OO2,36,2,Ring,--
*c1ncnc2[nH]nc(*)c12,36,2,Ring,--
*c1nnc2ccc(N3CCN(*)CC3)nn12,36,2,Ring,--
*c1ncc(-c2nc(N3CCOCC3)c3sc(*)cc3n2)cn1,36,2,Ring,--
*=C1NCCCN1,36,1,Ring,=
*c1cccc2c(=*)c(N3CC3)c(N3CC3)c(=*)c12,36,3,Ring,-==
*C1=CSC(=*)N1,36,2,Ring,-=
*c1cccc(C2CC(*)C2)c1,36,2,Ring,--
*c1cn[nH]c1C1CCCN(*)C1,36,2,Ring,--
*c1[nH]c2c(cc(*)c3ccccc32)c1*,36,3,Ring,---
*C1OC(N2C=CC(=*)NC2=*)C2OC(*)(*)OC12,36,5,Ring,-==--
*c1ccc2c(c1)OC(c1ccc(*)c(*)c1)CC2=*,36,4,Ring,---=
*c1cc2c(n1*)C(=*)N(*)C(=*)N2*,36,6,Ring,--=-=-
*c1nc(*)c(*)c(-c2ccc3c(c2)OCO3)n1,36,3,Ring,---
*C1=NS(=*)(=*)c2sc(*)cc2N1,36,4,Ring,-==-
*N1CCC(N2CCCC2)C1,36,1,Ring,-
*c1cc(*)c2sc(*)c(*)c2c1,36,4,Ring,----
*c1nc(-n2nc(-c3ccccc3)cc2-c2ccccc2)sc1*,36,2,Ring,--
*c1ccc(-c2ccnc3[nH]ccc23)cc1,36,1,Ring,-
*c1nn(C2CCS(=*)(=*)C2)c(*)c1*,36,5,Ring,-==--
*C1=Cc2c(*)ccc(*)c2CC1,36,3,Ring,---
*C1N(*)CCN1*,36,3,Ring,---
*c1ccc(C2CCCN2*)o1,36,2,Ring,--
*c1nc(*)c2ncn(C3CCC(*)CC3)c2n1,36,3,Ring,---
*c1ccc(N2CC3(CCN(*)CC3)CC2=*)cc1,36,3,Ring,--=
*c1ccc(C2c3ccc(*)cc3OC(*)(*)C2c2ccccc2)cc1,36,4,Ring,----
*C1=C(*)N(*)C2=C(C(=*)CC(*)(*)C2)C1c1cc2cc(*)ccc2nc1*,36,8,Ring,---=----
*N1CCC(N2CC(*)(n3ccc(-c4ncnc5[nH]ccc45)c3)C2)CC1,36,2,Ring,--
*c1cnc(N2CCC3(CN(*)C3)C2)nc1,36,2,Ring,--
*c1nnc(-c2ccoc2*)o1,36,2,Ring,--
*c1scc2c1OCCO2,36,1,Ring,-
*c1ccc(-c2noc(-c3cnc(*)cn3)n2)cc1,36,2,Ring,--
*N1N=C2CCCC2=CC1=*,36,2,Ring,-=
*c1ccccc1-c1nc2ccccc2n1*,36,2,Ring,--
*C1=CN2c3c(cc(*)c(*)c3OCC2*)C1=*,36,5,Ring,----=
*C1=NC(c2ccc(*)cc2)C(*)=C(*)N1,36,4,Ring,----
*C1OC(=*)C(=*)C1=*,36,4,Ring,-===
*c1ccc2nc3c(*)cccc3nc2c1,36,2,Ring,--
*c1ccc2c(*)cc(*)nc2n1,36,3,Ring,---
*c1ccc(*)c(-c2ccc(*)c(*)c2)n1,36,4,Ring,----
*N1c2ccccc2Sc2cccnc21,36,1,Ring,-
*c1cccc2c1OC(*)CN2*,36,3,Ring,---
*C1=CC=CN2C(=*)N(*)N=C12,36,3,Ring,-=-
*C1=C2NC(=*)c3ccc(*)cc3N2C(=*)S1,36,4,Ring,-=-=
*c1c2c(nc3ccccc13)CCN(*)C2,36,2,Ring,--
*c1cccc(-c2csc3cnc(*)nc23)c1,36,2,Ring,--
*c1ccc(-n2ccc(-c3ccc(*)c(*)c3)n2)cc1,36,3,Ring,---
*C1C2CCC(C2)C1(*)*,36,3,Ring,---
*C1CN(*)CC1C1=Nn2c(cnc2C2CCOCC2)C(=*)N1,36,3,Ring,--=
*c1ccc(*)c(N2CCCC2)c1,36,2,Ring,--
*c1ccc2c(c1)C(=*)NCC2,36,2,Ring,-=
*C1C2CC3CC(C2)CC1(*)C3,36,2,Ring,--
